l_orderkey	l_quantity	l_extendedprice
358886	38.00	34960.00
373094	21.00	31888.50
383492	9.00	12017.52
385825	28.00	50956.64
401889	2.00	2770.68
5375943	19.00	23525.04
5378721	8.00	11043.52
5378721	45.00	66984.75
5384576	37.00	54409.61
5384576	43.00	80661.55
5387299	46.00	50790.44
5411623	27.00	32971.32
5443968	41.00	72803.70
5443968	40.00	40084.00
5450531	2.00	2720.72
5450531	41.00	79533.44
5450531	5.00	7787.75
5460935	50.00	58756.00
5460935	46.00	87851.72
5462178	44.00	70517.92
5487079	15.00	30104.40
5487079	15.00	24157.95
5487079	15.00	23529.30
5487079	40.00	69387.20
5517317	44.00	50868.40
5517317	24.00	41635.20
5543712	5.00	5520.35
5549796	35.00	66706.15
5549796	30.00	50121.90
5549796	2.00	3877.74
5553511	33.00	54897.81
5553511	4.00	5617.48
5573506	1.00	1337.43
5573506	7.00	8205.61
5573506	17.00	21408.95
5575719	30.00	49068.90
5592450	17.00	24945.97
5594052	12.00	14942.16
5597382	12.00	13608.84
5597382	17.00	19977.21
5598788	27.00	34434.72
5598788	33.00	43799.58
5608390	5.00	6181.50
5608390	9.00	9441.18
5616038	1.00	1069.16
5616038	11.00	19137.47
5633477	2.00	2308.14
5646336	27.00	50919.03
5646336	40.00	75874.00
5662625	3.00	4135.05
5673440	17.00	23042.14
5701633	41.00	69564.70
5735460	18.00	21099.96
5735460	21.00	39246.06
5736549	29.00	31759.35
5736549	29.00	48447.11
5736549	43.00	56301.62
5749251	23.00	29606.06
5762656	17.00	25200.80
5777319	43.00	75069.83
5777319	27.00	47484.36
5777319	10.00	17197.80
5783110	42.00	65962.26
5789926	37.00	50072.84
5789926	46.00	48210.30
5793253	49.00	77354.83
5801153	27.00	48543.03
5817857	19.00	25979.65
5819906	16.00	18081.60
5821125	8.00	12083.76
5821125	23.00	44710.62
5836805	29.00	28595.45
5889952	47.00	59236.45
5889952	5.00	5956.30
5948677	31.00	52502.22
5957250	28.00	31837.40
5958598	50.00	85932.50
5958598	43.00	76702.97
5968640	49.00	88775.26
5968640	12.00	16205.04
3881220	6.00	8799.24
3885061	2.00	3411.30
3889281	34.00	66877.66
3889281	40.00	66784.80
3900517	41.00	64518.83
3921860	50.00	91446.00
3921984	13.00	16994.64
3933121	24.00	24698.64
3933121	44.00	73196.64
3933538	9.00	15045.84
3933538	38.00	68357.44
3937571	34.00	55472.02
3942656	50.00	95444.00
3952480	43.00	79153.11
3952480	9.00	18341.82
3973315	3.00	3402.60
3985857	10.00	11801.10
3985857	4.00	6690.64
3988960	38.00	39369.14
3988960	26.00	28472.60
3995463	49.00	52337.39
4008258	47.00	78051.96
4020676	30.00	44111.10
4023044	47.00	62106.27
4023044	25.00	41464.00
4023044	50.00	88240.00
4028003	2.00	2630.52
4028003	22.00	42986.90
4028003	3.00	3591.45
4068167	31.00	49184.60
4068167	38.00	45987.22
4068167	46.00	83575.56
4068167	37.00	47520.95
4111236	35.00	38675.35
4114535	49.00	69989.15
4114535	4.00	6049.76
4117574	32.00	50355.84
4122882	29.00	42148.89
4130403	33.00	36465.33
4130403	21.00	33485.13
4134016	9.00	12306.69
4135975	15.00	21501.75
4135975	23.00	41808.25
4137568	39.00	76435.32
4137568	21.00	34390.23
4148096	48.00	51800.16
4148096	46.00	58383.20
4151874	33.00	38716.26
4151874	16.00	25674.08
4153248	31.00	36366.10
4155524	5.00	4945.30
4155524	6.00	5760.30
4195781	40.00	70510.00
4208996	2.00	3331.30
4211361	31.00	49524.98
4211361	7.00	7728.42
4254785	25.00	28352.00
4297028	35.00	55528.90
4306436	44.00	76504.56
4320612	24.00	33872.88
4320612	37.00	75256.15
4337922	35.00	52483.55
4349345	16.00	25897.12
4349345	16.00	26780.16
4349345	19.00	29155.31
4349345	30.00	54385.50
4389282	29.00	56404.13
4395332	14.00	25490.64
4395332	11.00	17937.04
4397603	3.00	3141.18
4497252	7.00	8913.10
4497252	10.00	15394.80
413985	40.00	49888.40
437285	16.00	17217.12
437285	39.00	43059.51
466979	21.00	38805.48
485985	3.00	3000.24
485985	28.00	45067.96
485985	9.00	13180.77
490471	15.00	24337.80
516291	30.00	56664.90
585347	3.00	4573.47
590978	37.00	70483.89
597574	22.00	22308.88
624065	37.00	69182.97
624065	2.00	3579.40
639399	10.00	10521.50
639399	1.00	1632.58
680769	11.00	20821.24
680769	27.00	50162.76
701539	9.00	15234.84
706055	38.00	59644.42
706055	7.00	10482.64
706055	33.00	58466.10
706055	6.00	10096.50
710787	15.00	28093.20
716515	24.00	31496.88
720322	11.00	22923.89
720322	42.00	84332.64
728420	14.00	18555.32
731846	13.00	23384.14
750181	17.00	29473.07
750181	25.00	44494.50
760643	23.00	28709.06
768064	20.00	38918.80
787045	18.00	21621.06
800290	36.00	56327.40
806436	47.00	65015.10
807973	31.00	42328.64
822053	38.00	41423.04
822374	36.00	73654.56
840423	7.00	12836.74
840423	11.00	19677.13
849541	11.00	16539.05
859235	23.00	23138.92
859235	2.00	3389.20
880519	37.00	45591.77
921573	43.00	53154.88
928870	14.00	26361.16
928870	13.00	20637.76
935264	34.00	67044.94
952132	50.00	83086.00
957223	43.00	45582.58
957223	20.00	30309.80
963431	35.00	43232.00
968806	36.00	37152.36
972263	5.00	9244.30
974692	24.00	43025.28
1003174	19.00	25258.03
1008069	17.00	31888.77
1008993	29.00	31001.29
1008993	47.00	85911.77
1026757	13.00	16097.12
1026757	24.00	37527.84
1028102	9.00	16883.37
1028102	32.00	38371.84
1031682	24.00	40695.12
1031682	37.00	52108.58
1040229	28.00	55941.48
1040229	21.00	38300.01
4537763	18.00	23099.94
4544578	17.00	25695.16
4588453	31.00	38788.75
4588453	11.00	16912.72
4588453	45.00	79863.75
4593444	50.00	86689.50
4632865	13.00	16735.03
4632865	36.00	50554.80
4632865	30.00	54623.40
4632865	36.00	67565.88
4669060	6.00	7092.90
4699267	47.00	88964.42
4705569	28.00	39322.64
4705569	13.00	18490.29
4708999	36.00	67208.04
4708999	7.00	8583.19
4712579	48.00	91054.56
4743364	41.00	57866.99
4746306	30.00	40029.30
4752420	24.00	32312.16
4752420	11.00	21460.67
4771300	17.00	28690.05
4771300	19.00	36174.10
4771300	38.00	66720.78
4784742	41.00	81134.49
4784742	45.00	64009.35
4784742	19.00	19666.90
4819493	25.00	46270.00
4819493	49.00	73717.07
4849473	5.00	5425.10
4849473	41.00	68330.19
4864132	28.00	45265.36
4907719	13.00	12948.00
4913063	38.00	74249.72
4926752	25.00	46445.75
4936451	27.00	47487.87
4936451	18.00	33818.58
4942119	11.00	13687.52
4951558	50.00	81627.50
4951558	45.00	91753.20
4959972	39.00	55163.55
4965701	10.00	15966.70
4990343	10.00	15715.20
5019302	26.00	45492.98
5020326	9.00	14990.22
5029923	34.00	53024.02
5029956	23.00	35111.34
5079939	2.00	2826.90
5079939	38.00	58657.18
5079939	34.00	68067.66
5080006	10.00	19378.70
5080006	40.00	48089.20
5080006	28.00	30215.64
5080006	48.00	76303.68
5080006	1.00	1582.55
5080485	19.00	29004.26
5100386	11.00	16197.28
5103490	29.00	49380.91
5103490	7.00	9845.08
5124323	47.00	59654.28
5129313	32.00	38083.52
5130336	11.00	11891.55
5146368	4.00	5753.44
5146368	35.00	69016.15
5146368	4.00	4236.00
5149863	25.00	36410.75
5149863	2.00	3081.08
787105	5.00	9024.05
795271	33.00	49117.20
795271	43.00	76317.26
795271	49.00	93098.53
797221	3.00	5246.52
812773	16.00	20821.28
830181	30.00	45347.10
830181	38.00	68127.16
861573	45.00	84459.60
868227	9.00	11936.79
868227	25.00	42593.00
878208	13.00	25608.44
878208	10.00	18499.30
910499	21.00	34725.18
912293	7.00	8877.68
948741	15.00	15526.80
948741	19.00	25163.98
961569	4.00	6614.64
968480	33.00	57577.74
969219	21.00	31973.76
969219	10.00	17577.50
973282	16.00	29630.40
1003269	22.00	23740.64
1003269	25.00	35934.50
1007684	16.00	20499.36
1021026	19.00	21853.42
1030722	10.00	13032.50
1030722	2.00	1960.08
1046082	12.00	23147.52
1066274	46.00	76348.50
1073990	30.00	45077.10
1074913	7.00	9767.45
1077312	27.00	42054.93
1090886	50.00	67864.00
1105409	13.00	18205.20
1105409	31.00	56416.28
1105409	3.00	5528.31
1139714	30.00	55016.70
1139714	44.00	69896.20
1175974	45.00	74232.00
1176389	20.00	31793.20
1202788	14.00	15330.98
1202788	39.00	54342.60
1202788	18.00	28700.82
1270784	7.00	13593.23
1305216	32.00	44876.80
1314017	35.00	40532.80
1314017	11.00	16671.16
1343428	39.00	44502.12
1344996	9.00	9504.90
1361507	16.00	25208.00
1362726	36.00	56827.80
1362726	14.00	28153.86
1376704	4.00	7607.80
1406562	50.00	54700.50
269729	35.00	70172.20
403460	28.00	45574.20
404480	46.00	77818.20
437632	26.00	42292.90
464774	21.00	37146.06
464774	1.00	1832.85
620385	22.00	28035.70
788320	37.00	61818.12
959328	5.00	8894.15
959328	28.00	42182.56
1020323	18.00	17802.18
1141924	2.00	2006.18
1168482	34.00	40774.50
1246880	37.00	53555.28
1336576	44.00	47037.32
1652836	35.00	58926.00
1664833	8.00	8625.04
1700230	1.00	1164.19
1776193	46.00	74221.92
1776193	3.00	3958.05
1823424	26.00	46119.32
1839364	27.00	43081.74
1866150	40.00	69352.00
2102785	5.00	6897.25
2292291	45.00	57564.45
2494338	7.00	10194.94
2627781	44.00	54700.36
2910080	34.00	64833.58
2910080	30.00	45044.70
3022212	8.00	13629.84
3088161	22.00	26362.38
3092290	5.00	9864.85
3109798	17.00	21048.89
3201731	50.00	87888.00
3201731	14.00	18162.62
3346496	39.00	44931.51
3349569	1.00	1905.91
3349569	47.00	83927.90
3349569	25.00	43768.25
3533958	26.00	30816.24
3707616	50.00	80633.00
3707616	21.00	32668.65
3707616	8.00	9265.04
3739334	41.00	62258.50
3852420	15.00	16456.95
3944610	12.00	17730.24
3952354	1.00	1088.12
3987111	4.00	7655.80
4011426	27.00	38727.72
4053059	18.00	20954.52
4092133	24.00	44275.44
4102247	49.00	62196.68
4241729	5.00	6726.65
4346439	33.00	31977.33
4346439	26.00	46063.42
4381216	39.00	44545.02
4551425	27.00	34377.21
4598817	14.00	17614.38
4648449	19.00	35566.29
4648449	2.00	2592.42
4718694	26.00	39976.04
4744743	17.00	17682.21
4745248	45.00	81033.30
4788385	8.00	11828.56
4788385	45.00	51258.15
4788385	36.00	45654.48
5030849	39.00	41423.46
5036769	9.00	15360.57
5084578	40.00	41562.80
5084578	38.00	44201.22
1063622	26.00	45675.76
1089350	2.00	2510.38
1103525	13.00	19858.80
1119462	35.00	62259.75
1162050	31.00	56693.42
1162050	43.00	45500.45
1209094	40.00	58099.60
1209094	25.00	48522.25
1216773	25.00	44367.25
1222180	43.00	65034.49
1228385	8.00	14735.28
1231463	5.00	5946.15
1231463	13.00	22214.27
1233730	6.00	9207.30
1271619	12.00	14486.88
1277543	7.00	8674.89
1289957	14.00	25617.62
1303490	11.00	23022.89
1315168	49.00	49002.45
1344196	45.00	81393.75
1354849	2.00	3171.00
1354849	13.00	19297.07
1355555	45.00	51932.70
1355555	17.00	18260.04
1360673	23.00	45077.93
1360673	11.00	15041.51
1371264	40.00	83279.60
1372770	9.00	15703.20
1392933	32.00	47218.24
1392933	5.00	9154.45
1392933	1.00	1497.57
1409408	8.00	13132.48
1409408	10.00	18738.00
1433602	47.00	58812.98
1433697	27.00	33135.21
1458755	49.00	87895.71
1478881	35.00	48696.55
1482851	8.00	13758.08
1482851	8.00	16495.76
1482851	11.00	11572.99
1482851	8.00	10609.92
1490341	16.00	28685.76
1496736	43.00	51353.18
1496736	33.00	51759.18
1506530	45.00	61036.20
1526247	32.00	62335.04
1526247	25.00	43044.00
1536832	47.00	49823.76
1546466	34.00	45534.50
1556903	37.00	57665.24
1557920	26.00	48693.32
1557920	48.00	51747.84
1563139	29.00	49930.17
1563139	28.00	37279.48
1565284	32.00	57782.40
1579170	32.00	62235.52
1685600	8.00	9857.12
1685600	47.00	88447.42
1691202	24.00	23592.96
5153159	6.00	10972.56
5153159	43.00	63185.49
5159622	9.00	13909.50
5159622	38.00	44732.46
5167905	47.00	55938.93
5173286	41.00	68662.70
5173286	42.00	45068.94
5173286	29.00	42873.89
5173286	33.00	32903.97
5174341	6.00	11639.88
5174341	37.00	63517.53
5174341	50.00	86838.00
5177441	21.00	23163.00
5177441	22.00	39465.14
5177441	31.00	44992.16
5179237	29.00	44095.37
5234213	6.00	10601.04
5234213	42.00	63651.42
5235045	48.00	78939.84
5235395	13.00	17475.38
5235395	15.00	24534.90
5235395	2.00	2924.78
5273282	11.00	15261.51
5276449	6.00	11333.28
5280868	25.00	42967.50
5281863	3.00	5051.22
5289380	25.00	47571.75
5318341	12.00	16878.00
5318341	23.00	42777.93
5318341	37.00	65182.90
5357189	28.00	31444.84
5359013	47.00	72174.14
5359013	31.00	36833.27
5359013	39.00	44466.63
5360388	3.00	4387.26
5360388	48.00	87447.84
5360388	48.00	71830.08
5412801	4.00	5958.00
5435651	22.00	22596.42
5435651	27.00	31754.16
5443458	30.00	57209.10
5443458	23.00	26845.60
5462309	12.00	24323.76
5479362	17.00	25508.67
5489316	37.00	59739.83
5489316	7.00	12388.81
5518630	1.00	1456.36
5553316	2.00	3089.18
5559748	3.00	4666.83
5576421	46.00	61336.86
5576421	7.00	10797.64
5576421	11.00	22395.23
5601152	32.00	51379.52
5611266	26.00	40784.64
5644801	35.00	38922.10
5644801	18.00	26341.02
5661926	10.00	11801.50
5661926	35.00	64745.45
5661926	10.00	14173.70
5685892	23.00	42775.17
5696867	31.00	49834.36
5696867	28.00	30495.08
5749926	20.00	29449.40
5749926	34.00	33422.68
5749926	29.00	33674.80
1426982	4.00	5020.68
1437254	21.00	21358.68
1437254	26.00	28290.08
1440551	12.00	18018.24
1454151	47.00	47519.82
1454151	20.00	33574.60
1478912	33.00	60447.75
1489312	7.00	13166.02
1499040	40.00	70708.80
1515558	44.00	52590.56
1552226	6.00	9428.88
1556295	28.00	50562.68
1556295	30.00	60479.70
1594086	31.00	38104.58
1594086	44.00	64523.36
1595332	1.00	1360.41
1595332	7.00	7728.63
1595332	26.00	34065.98
1595332	19.00	28625.02
1608386	22.00	31952.80
1637125	36.00	42448.32
1637125	7.00	8232.56
1690146	32.00	47663.68
1690146	25.00	32083.00
1692611	37.00	57295.24
1706597	25.00	48897.00
1706597	1.00	1349.38
1719623	14.00	14756.28
1720227	22.00	23343.10
1736481	29.00	52252.78
1741285	16.00	31375.20
1741285	8.00	14542.16
1780226	25.00	29827.75
1790176	13.00	14287.26
1805600	4.00	3716.04
1815655	28.00	49022.68
1836391	46.00	70776.98
1841154	25.00	32480.75
1848610	29.00	44125.24
1848646	31.00	61348.07
1902182	10.00	9940.10
1902182	30.00	36243.90
1902182	6.00	8456.22
1902247	7.00	12212.83
1902247	5.00	8898.85
1905958	28.00	37555.28
1950947	8.00	13829.36
1950947	41.00	68495.83
1953381	41.00	72437.98
1957223	34.00	50232.96
1957223	7.00	8295.63
1958471	23.00	29768.44
2021024	48.00	56505.60
2034528	10.00	10890.60
2036487	31.00	56321.73
2036487	38.00	57967.10
2036487	37.00	58336.05
1710305	1.00	1505.47
1710305	21.00	23963.73
1717063	9.00	14747.49
1717063	17.00	35002.49
1746020	28.00	37362.92
1746020	9.00	12405.24
1754151	9.00	16594.20
1754151	17.00	32179.64
1754151	18.00	19260.54
1762691	41.00	79002.49
1820226	34.00	39511.74
1854790	40.00	39441.20
1878752	45.00	81533.70
1878752	22.00	40586.70
1884135	13.00	20338.37
1884135	16.00	20771.52
1884135	21.00	30542.19
1944609	24.00	35529.36
1955873	18.00	19621.26
1971076	36.00	52723.08
1971076	34.00	42266.76
2017185	1.00	1109.05
2017185	12.00	23434.32
2068836	15.00	28513.05
2068836	17.00	27957.86
2089670	12.00	14619.24
2094342	4.00	7787.96
2113920	37.00	39590.74
2113920	25.00	51274.25
2129121	34.00	38390.08
2129121	5.00	5340.00
2195810	16.00	24617.92
2195810	30.00	41798.70
2204384	46.00	64601.94
2207808	49.00	84217.28
2207808	5.00	7958.00
2211074	10.00	15705.50
2218567	49.00	87457.65
2231556	37.00	63479.05
2253891	39.00	47316.75
2253891	11.00	20810.90
2292896	19.00	37828.24
2294179	21.00	34180.86
2296450	34.00	46487.18
2308546	3.00	3630.54
2315490	6.00	11159.28
2349410	36.00	45294.48
5329701	43.00	62069.21
5452483	42.00	52843.14
5452483	3.00	4429.68
5537443	50.00	71471.00
5537443	32.00	60767.36
5667142	5.00	7026.75
5740006	2.00	3062.86
5740006	5.00	7177.35
5813664	43.00	79583.97
88134	34.00	64731.58
88134	12.00	21524.28
88134	45.00	74373.75
116006	38.00	53631.30
161568	23.00	40910.33
188547	25.00	27550.50
210983	50.00	73572.50
210983	41.00	61399.55
378370	15.00	15376.20
437632	19.00	38360.05
451778	28.00	46920.16
464774	10.00	10261.20
464774	8.00	8873.44
476257	20.00	36138.00
486593	22.00	39022.94
575041	39.00	75929.88
584801	3.00	3540.27
584801	34.00	39682.08
607969	18.00	24215.40
614979	45.00	86532.75
620385	49.00	93687.02
620385	43.00	57548.62
631968	45.00	90538.20
782979	17.00	31805.98
842338	45.00	72700.65
1020323	26.00	51349.48
1020323	1.00	1352.29
1029572	25.00	51449.75
1037540	23.00	25393.84
1039975	17.00	22648.08
1041765	42.00	63857.64
1041765	4.00	5725.68
1121574	48.00	92872.80
1121574	4.00	6790.40
1121574	49.00	56847.84
1168482	48.00	70100.16
1215270	34.00	61804.86
1215270	45.00	82706.40
1246880	15.00	27446.10
1280836	32.00	34752.00
1280836	48.00	64911.84
1280836	4.00	5625.72
1289796	45.00	54057.60
1289796	37.00	41740.07
1336576	25.00	34033.25
1388483	21.00	21799.89
1388483	20.00	28687.40
1388483	10.00	10491.40
1417186	2.00	3741.56
1444999	5.00	7092.20
5973351	50.00	58311.50
5975076	20.00	40058.20
7141	32.00	46864.96
26785	29.00	42757.31
29574	26.00	41224.56
82915	21.00	39307.59
93409	21.00	22472.31
128167	16.00	25993.60
149447	38.00	67823.54
152582	23.00	36031.34
152582	4.00	5017.40
228197	13.00	23840.05
234211	7.00	8135.19
274368	18.00	28467.72
274368	4.00	5469.32
276807	5.00	6536.85
276807	35.00	59348.10
323587	10.00	17726.90
323587	27.00	45919.17
323587	43.00	48938.30
325121	44.00	55007.48
325121	25.00	49924.00
330693	48.00	87637.92
330693	7.00	9726.01
330693	42.00	60747.54
336806	3.00	3582.72
336806	1.00	1035.05
336806	49.00	93929.08
338468	24.00	37095.36
352327	17.00	19519.57
376869	25.00	46772.00
383811	40.00	67506.40
417473	33.00	44696.85
417473	47.00	70099.56
417473	33.00	40960.59
417473	25.00	42118.00
455139	2.00	2206.38
471873	18.00	25549.74
520707	4.00	4765.00
520707	15.00	26140.95
525990	1.00	1430.34
525990	19.00	19742.71
534884	44.00	48972.88
534884	1.00	2018.95
574342	19.00	35852.43
574342	48.00	54154.08
588069	32.00	54905.92
600226	37.00	52108.95
602368	21.00	22955.52
567716	37.00	48258.36
567716	1.00	1425.49
567716	29.00	40436.73
578788	26.00	34512.14
583207	12.00	20829.36
608870	17.00	31397.64
611909	28.00	53702.88
634087	17.00	24760.33
638625	26.00	34223.28
638625	28.00	35484.68
645988	47.00	90236.24
660960	17.00	29048.92
660960	10.00	14764.80
672229	30.00	43213.80
688004	43.00	68955.66
690692	17.00	27534.90
708771	46.00	43194.46
708771	30.00	38169.90
835334	3.00	4834.80
854820	12.00	14918.16
854820	4.00	5173.44
854820	11.00	18455.14
861159	46.00	62300.56
861444	43.00	75327.83
861444	37.00	76774.26
863584	46.00	54057.36
864417	26.00	47315.06
869574	8.00	8184.48
869574	17.00	29472.56
870626	20.00	38519.60
870626	33.00	42712.89
870626	12.00	21705.00
882401	35.00	66953.95
894791	4.00	5357.68
902882	15.00	27237.90
973761	5.00	9414.80
997411	45.00	80453.70
997411	10.00	14184.70
1003142	26.00	31233.28
1003142	15.00	22236.90
1012070	21.00	22449.42
1047047	18.00	21802.50
1047047	4.00	4244.16
1069856	28.00	51489.20
1078913	34.00	59595.54
1104032	49.00	92020.53
1104032	19.00	22478.71
1104032	33.00	64018.68
1104707	20.00	33274.20
1116039	7.00	9859.08
1120775	33.00	55033.11
1138979	22.00	25414.84
1138979	16.00	28170.88
1138979	20.00	34093.00
1138979	17.00	19193.85
1163813	42.00	74200.56
1163813	43.00	56942.32
1165665	7.00	9067.24
1183361	49.00	62387.29
1183361	39.00	43412.46
1190119	4.00	4244.20
2368454	25.00	39966.25
2368994	35.00	52027.50
2373441	14.00	20194.44
2373441	9.00	8595.09
2373441	24.00	33368.40
2377509	29.00	46561.82
2377509	11.00	14645.73
2394657	1.00	2059.99
2397667	31.00	52970.01
2423590	17.00	32619.94
2423590	45.00	49590.90
2423590	37.00	66293.27
2433542	42.00	54818.82
2457476	37.00	44443.66
2457476	19.00	35793.15
2529857	35.00	47893.65
2529857	7.00	11245.85
2529857	18.00	33674.58
2529857	18.00	35981.64
2551107	48.00	80244.48
2565285	37.00	49072.36
2565285	26.00	28705.82
2565285	33.00	63620.37
2566276	9.00	12730.32
2593315	3.00	5162.22
2631298	33.00	58234.77
2631588	20.00	27728.40
2631588	16.00	22196.64
2638211	7.00	11519.34
2651334	14.00	18217.92
2662502	7.00	8891.33
2662502	38.00	73452.86
2664640	12.00	16635.48
2678758	5.00	7642.90
2701153	42.00	59613.54
2708259	16.00	24072.64
2710465	41.00	72356.80
2713956	6.00	6174.72
2713956	33.00	43339.23
2738980	19.00	37846.86
2754727	27.00	51620.49
2774982	20.00	38337.00
2774982	27.00	43352.55
2779879	30.00	35162.70
2779879	41.00	60167.91
2783265	26.00	26183.82
2786180	43.00	53543.60
2786180	45.00	69139.80
2808807	23.00	39046.87
2808807	7.00	7812.42
2848871	32.00	52306.24
2849443	2.00	3011.18
2849443	35.00	39764.90
2849443	5.00	5550.40
2849443	35.00	67372.90
2862918	39.00	56759.04
2864513	20.00	29869.00
2864513	16.00	20869.12
2864513	41.00	64389.68
2882534	40.00	44964.40
2882534	12.00	20264.76
2886567	4.00	4204.56
2895110	29.00	28768.58
2895110	14.00	19829.32
2914754	17.00	25237.86
2928324	34.00	54215.38
2928324	46.00	44712.92
2928324	38.00	59069.48
2928324	14.00	14981.12
2968934	30.00	31593.60
2968934	34.00	45982.62
2968934	32.00	51760.32
2968934	9.00	15702.57
2979174	30.00	36547.20
2979559	18.00	20972.16
3000295	11.00	17759.72
3025316	22.00	40192.24
3025316	25.00	34834.00
3025862	9.00	13036.05
3027363	21.00	35334.81
3027363	29.00	40174.57
638983	17.00	23652.61
655398	44.00	46201.76
661955	41.00	82693.72
661955	40.00	68189.60
661955	7.00	11238.99
662823	12.00	15086.28
670277	34.00	57587.50
686976	42.00	43556.10
688001	39.00	62619.57
693156	24.00	28134.48
693156	49.00	84116.34
693156	9.00	13053.24
693156	14.00	15037.82
715362	12.00	16216.08
715362	36.00	39351.60
729831	39.00	50127.87
729831	11.00	12630.53
729831	37.00	69224.41
740999	49.00	61505.29
755555	2.00	3745.64
760419	49.00	62440.70
760419	41.00	71045.21
815394	9.00	12639.33
815394	10.00	15534.60
816130	29.00	33413.22
825927	37.00	59632.16
860161	22.00	33890.12
897923	27.00	46106.55
