l_orderkey	l_linenumber	l_quantity
3924263	1	1.00
4052065	1	2.00
4105986	1	2.00
1773985	1	1.00
2003748	1	2.00
4682020	1	1.00
4783073	2	2.00
4978754	1	1.00
2784770	1	2.00
5196131	1	1.00
5414406	1	1.00
5753475	1	1.00
104902	1	3.00
217861	1	2.00
2953927	1	2.00
3158914	1	1.00
3253891	1	4.00
3255809	1	1.00
3260870	1	1.00
4182695	1	1.00
1070501	1	1.00
1264741	1	2.00
1415653	1	2.00
1680258	1	1.00
413671	1	1.00
514817	1	1.00
739936	1	1.00
951173	1	3.00
2707584	1	3.00
2831524	1	2.00
5838566	1	2.00
5958722	1	2.00
3109409	1	1.00
3752934	1	2.00
3776838	1	1.00
3967107	1	1.00
4042947	1	3.00
4115141	1	2.00
1371556	1	4.00
4413410	1	2.00
4819843	1	1.00
4950850	1	2.00
4968199	1	3.00
2377216	1	2.00
2456007	1	1.00
2544966	1	1.00
2580198	1	2.00
5068359	1	2.00
5164640	1	2.00
5220934	1	2.00
5476960	1	2.00
5632483	1	3.00
2853510	1	3.00
37415	1	1.00
168866	1	1.00
216931	1	2.00
247397	1	2.00
279296	1	2.00
2825991	1	1.00
2976865	1	2.00
3292900	2	1.00
3365063	1	3.00
3372901	1	1.00
569668	1	1.00
643718	1	2.00
762917	1	2.00
3517856	1	3.00
3689799	1	2.00
3806178	1	1.00
3832897	1	1.00
3932770	1	1.00
4382918	1	2.00
4412834	1	2.00
2138528	1	2.00
4918976	1	2.00
5001318	1	3.00
5038855	1	1.00
5369892	1	1.00
5728002	1	2.00
4388800	1	1.00
4980007	1	1.00
1683813	1	2.00
1780514	1	2.00
1894599	1	2.00
2425957	1	2.00
2541280	1	2.00
2721666	1	1.00
2728996	1	1.00
2756260	1	2.00
2877575	1	2.00
4123586	1	1.00
4974944	1	1.00
5220227	1	1.00
5355015	1	1.00
5529701	1	3.00
5541222	1	1.00
5544166	1	3.00
5836930	1	3.00
186690	1	2.00
413671	2	2.00
2631299	1	3.00
2960704	1	1.00
3087233	1	3.00
651040	1	2.00
719845	1	1.00
854240	1	1.00
1062499	1	2.00
1103269	1	2.00
3408006	1	1.00
3408768	1	1.00
3461120	1	3.00
1397383	1	1.00
1549920	1	2.00
1576230	1	1.00
1607042	1	1.00
3924003	1	1.00
4221733	1	1.00
1975041	1	1.00
1996549	1	2.00
2094022	1	2.00
2262887	1	1.00
2293250	1	1.00
2419554	1	3.00
2528101	1	3.00
4610663	1	2.00
5165190	1	3.00
2681251	1	1.00
3192705	1	2.00
5305729	1	3.00
5699232	1	2.00
3269665	1	2.00
3331782	1	2.00
3465636	1	2.00
3650145	1	3.00
5926049	1	3.00
5951972	1	1.00
70149	1	1.00
3862210	1	2.00
4083780	1	2.00
811265	1	1.00
910785	1	2.00
1110022	1	1.00
4611329	1	1.00
4611329	2	1.00
4724773	1	2.00
4765828	1	1.00
4820262	1	1.00
4982752	1	1.00
1167458	1	1.00
1201572	1	2.00
1221347	1	2.00
1626375	1	1.00
5181571	1	1.00
5374432	1	2.00
5970497	1	2.00
281506	1	3.00
284837	1	1.00
805477	1	3.00
1083748	1	2.00
1872709	1	1.00
2369280	1	2.00
2700359	1	1.00
2762049	1	1.00
3292900	1	1.00
3381093	1	2.00
3412068	1	1.00
3457061	1	2.00
3589925	1	1.00
3758759	1	3.00
3825762	1	1.00
3853189	1	3.00
4536935	1	3.00
4748288	1	1.00
4839556	1	1.00
5019426	1	2.00
5364193	1	1.00
5504199	1	1.00
5822276	1	1.00
353575	1	1.00
493217	1	1.00
535941	1	2.00
1535744	1	2.00
1737601	1	2.00
2630306	1	2.00
1778882	1	2.00
2304675	1	2.00
2669093	1	1.00
2687237	1	1.00
2883815	1	1.00
2944993	1	1.00
2946886	1	1.00
2964515	1	3.00
5532262	1	1.00
5597280	1	2.00
5784129	1	1.00
3215488	1	1.00
3216961	1	2.00
3254055	1	2.00
3329604	1	2.00
458245	1	1.00
4128391	1	3.00
4543684	1	1.00
633894	1	2.00
679905	1	2.00
1084706	1	1.00
3062145	1	1.00
3382178	1	2.00
4657856	1	2.00
1178880	1	2.00
1548130	1	3.00
4689603	1	1.00
2035335	1	2.00
1245379	1	1.00
1803104	1	2.00
2838980	1	1.00
1828003	1	3.00
2047424	1	1.00
4746756	1	2.00
4911939	1	1.00
2651777	1	2.00
2906113	1	2.00
5745858	1	2.00
112161	1	2.00
474083	1	3.00
604483	1	2.00
620003	1	2.00
3243616	1	2.00
3357506	1	1.00
1266883	1	2.00
1327776	1	2.00
1336805	1	1.00
1811431	1	2.00
2094658	1	2.00
2180519	1	1.00
2514240	1	1.00
3580071	1	1.00
3859744	1	2.00
3937061	1	1.00
4338535	1	2.00
4407585	1	2.00
4488326	1	3.00
4565922	1	2.00
4568129	1	1.00
4653027	1	2.00
4746528	1	1.00
4762275	1	1.00
3346082	1	3.00
3353057	1	1.00
3450243	1	1.00
3590053	1	1.00
4815331	1	2.00
4945506	1	1.00
5010977	1	2.00
5583329	1	3.00
5924613	1	2.00
5992546	1	1.00
200932	1	3.00
461059	1	1.00
543815	1	1.00
3880997	1	2.00
4166279	1	1.00
1095781	1	1.00
285856	1	2.00
1596646	1	2.00
525093	1	1.00
922211	1	3.00
2500642	1	2.00
2827463	1	1.00
1185954	1	2.00
3002020	1	1.00
3509090	1	3.00
4519907	1	1.00
4646977	1	3.00
3888550	1	1.00
2318531	1	2.00
4728519	1	3.00
4801250	1	1.00
4868772	1	2.00
4939299	1	2.00
2844641	1	2.00
2903812	1	2.00
2910245	1	1.00
3174880	1	2.00
5276455	1	2.00
5752353	1	2.00
5868615	1	2.00
5900551	1	2.00
5862277	1	2.00
3339296	1	2.00
3876387	1	2.00
3937061	2	2.00
3941637	1	2.00
3958883	1	2.00
4096229	1	1.00
560932	1	2.00
564551	1	2.00
927236	1	1.00
4608292	1	2.00
791971	1	1.00
5303109	1	2.00
5500199	1	2.00
1128928	1	2.00
1362464	1	3.00
1399617	1	2.00
100165	1	2.00
1670212	1	1.00
1929216	1	3.00
354402	1	3.00
400224	1	1.00
2457218	1	1.00
2498146	1	2.00
2765479	1	1.00
2925764	1	3.00
929089	1	2.00
1119616	1	1.00
1264258	1	2.00
1268450	1	1.00
2994178	1	1.00
3467300	1	2.00
1618081	1	1.00
1693285	1	2.00
2004642	1	1.00
2074244	1	2.00
1123203	1	2.00
1485536	1	2.00
2210694	1	2.00
2431910	1	1.00
2520066	1	2.00
1588581	1	1.00
3180581	1	1.00
2384676	1	1.00
2621413	1	2.00
3547173	1	2.00
3609542	1	1.00
3673313	1	3.00
3685858	1	1.00
2923718	1	3.00
3057762	1	1.00
4046727	1	2.00
4209411	1	1.00
3507556	1	1.00
3757059	1	2.00
3827552	1	2.00
4075236	1	1.00
4933126	1	3.00
4141314	1	2.00
5396039	1	1.00
5719717	1	1.00
5779234	1	3.00
4958883	1	1.00
116929	1	2.00
116929	2	1.00
311911	1	2.00
449446	1	3.00
5439872	1	1.00
5624419	1	1.00
5738950	1	1.00
4521922	1	1.00
4761251	1	2.00
4820327	1	2.00
5078657	1	3.00
5583046	1	1.00
5751970	1	3.00
5866437	1	1.00
220097	1	1.00
571044	1	3.00
771554	1	1.00
925671	1	2.00
204997	1	1.00
742882	1	2.00
820801	1	2.00
827937	1	2.00
4326912	1	1.00
4431943	1	2.00
4641668	1	3.00
4745670	1	1.00
4837473	1	1.00
776615	1	2.00
5061028	1	3.00
5093506	1	2.00
5205095	1	1.00
5398976	1	2.00
5422529	1	1.00
1264258	2	1.00
1755202	1	1.00
1762147	1	2.00
5596963	1	1.00
5659746	1	2.00
5723940	1	1.00
5769157	1	1.00
5783712	1	3.00
1848258	1	2.00
471718	1	3.00
642529	1	1.00
673152	1	2.00
689217	1	1.00
773730	1	2.00
2492163	1	1.00
2569570	1	2.00
2635429	1	2.00
1081026	1	1.00
1373446	1	1.00
3118213	1	2.00
3128322	1	1.00
3198880	1	3.00
3225155	1	2.00
3260578	1	3.00
4148679	1	2.00
4773989	1	3.00
4812868	1	1.00
4854242	1	1.00
5342534	1	2.00
1536196	1	3.00
1770051	1	1.00
2021863	1	2.00
2089248	1	1.00
2349826	1	3.00
31079	1	2.00
3333792	1	1.00
577344	1	1.00
595174	1	2.00
705414	1	1.00
1468551	1	3.00
4553379	1	3.00
4557089	1	1.00
1604416	1	1.00
2142976	1	4.00
4928064	1	2.00
5146278	1	2.00
2716580	1	3.00
5568130	1	2.00
3075042	1	3.00
252455	1	2.00
257668	1	1.00
492453	1	1.00
3554242	1	2.00
3841218	1	3.00
4045319	1	1.00
1362946	1	2.00
1412480	1	2.00
1622628	1	3.00
4174081	1	2.00
4249762	1	1.00
4332482	1	3.00
4467521	1	1.00
2127266	1	1.00
2309250	1	1.00
2325061	1	3.00
2493795	1	1.00
2567236	1	1.00
2578561	1	1.00
4783073	1	1.00
5259011	1	1.00
5482080	1	3.00
5785347	1	1.00
5852931	1	1.00
3682273	1	1.00
3776805	1	3.00
706752	1	3.00
3986884	1	1.00
4111171	1	2.00
4406471	1	1.00
4430406	1	3.00
4433476	1	1.00
797793	1	2.00
874629	1	1.00
1035170	1	2.00
1100610	1	2.00
1332327	1	1.00
4749606	1	1.00
1398886	1	1.00
1651456	1	1.00
1694560	1	2.00
5315939	1	4.00
5873028	1	2.00
2170690	1	1.00
444294	1	2.00
514401	1	2.00
3077509	1	1.00
3305474	1	2.00
3574023	1	2.00
1304806	1	2.00
1794567	1	2.00
1931650	1	1.00
1932039	1	1.00
2746786	1	3.00
2882594	1	2.00
3018023	1	1.00
703781	1	1.00
715271	1	2.00
3271360	1	2.00
3715398	1	1.00
3911138	1	2.00
4301922	1	1.00
4436997	1	1.00
5631014	1	2.00
5738790	1	2.00
1418210	1	1.00
1446818	1	3.00
1843783	1	1.00
2138373	1	1.00
2223073	1	3.00
2332867	1	1.00
2593349	1	2.00
2677024	1	1.00
3261857	1	1.00
3304645	1	2.00
3366406	1	2.00
3466695	1	2.00
3495299	1	2.00
3500321	1	1.00
3540481	1	1.00
3780897	1	1.00
3937702	1	1.00
4197411	1	1.00
5033441	1	1.00
5161669	1	3.00
5724005	1	2.00
5841222	1	3.00
132614	1	1.00
644225	1	1.00
727335	1	1.00
1012102	1	1.00
1168454	1	2.00
1594022	1	3.00
1633601	1	2.00
1774628	1	1.00
1984864	1	2.00
2105760	1	1.00
2424544	1	4.00
3309794	1	3.00
4138020	1	2.00
4353316	1	2.00
4416550	1	2.00
5039972	1	1.00
5179681	1	1.00
5437765	1	1.00
5818566	1	2.00
5850144	1	1.00
31783	1	2.00
321569	1	2.00
391270	1	1.00
394565	1	1.00
753506	1	2.00
783137	1	1.00
970374	1	1.00
1165734	1	2.00
1727168	1	1.00
1733473	1	2.00
2097538	1	1.00
l_orderkey	l_linenumber	l_quantity	l_comment
490530	1	5.00	e during the express plate
705793	1	4.00	ld theodol
947078	1	4.00	gular requests above th
1306437	1	2.00	iously regular instructions-- f
1392227	1	3.00	ular accounts. furiously regular asympto
5396135	1	4.00	o cajole fluffily qu
5477734	1	2.00	slyly unusual 
5664065	1	1.00	s boost ironic
5697539	1	1.00	ias cajole ironic deposits-- ironic deposit
5742567	1	3.00	l, ironic dep
4044675	1	1.00	ymptotes. forges nag
4210853	1	2.00	ent requests whithout the furi
4229027	1	6.00	ld pinto beans impress against the
4258752	1	1.00	es. ironic, regular ideas sleep aro
4413894	1	4.00	en requests are quickly requests. s
1703747	1	1.00	sits cajole after the regu
1899717	1	2.00	y final packages a
2153315	1	3.00	furiously sp
2249127	1	1.00	he express i
504514	1	3.00	pecial depo
4744679	1	1.00	he carefully regular accounts sublate abo
4943110	1	2.00	sly furiously regular deposits. final, u
3157730	1	5.00	old request
3326437	1	2.00	ironic excuses use 
554822	1	2.00	kages integrate blithely ironic 
685957	1	5.00	l packages boost acros
859168	1	1.00	wake entic
877445	1	2.00	nding, regular 
1781410	1	2.00	nding packages? blithely
5494468	1	2.00	ic requests across the regular theodolites 
100294	1	3.00	ironic packages sleep dependen
3987716	1	1.00	ely ideas. carefully final deposits n
1895877	1	1.00	egular foxes haggle fluffily furiously 
1954310	1	6.00	ely carefully ironic requ
1977029	1	3.00	heodolites alongside of the quickly
2250851	1	2.00	osits wake. slyly even 
2273604	1	4.00	ual instructions detect slyly acc
1067905	1	1.00	le quickly. carefully special not
4530180	1	2.00	l asymptot
3196928	1	2.00	ounts alongside of the quickly ironic acc
3323943	1	5.00	ffily agains
3557761	1	2.00	s. slyly e
3812518	1	5.00	iously ironic requests. slyly f
3824423	1	3.00	ular ideas. express dugout
3847397	1	1.00	ng multipl
4986625	1	6.00	fter the silent p
5476742	1	4.00	nts. foxes agai
1343684	1	2.00	ular deposits. bold accounts since the s
1651430	1	4.00	use accounts. furiously unusual ideas are b
2294695	1	4.00	longside of the furiously re
2679491	1	2.00	ts according to the final asymptotes sle
2682214	1	4.00	ts wake furiously
2776961	1	3.00	nic packages 
2837670	1	2.00	yly. furiously even ideas haggl
3151590	2	1.00	ng ideas cajole. ruthl
5673635	1	3.00	yly ironic instructions sleep blithely e
13508	1	2.00	ounts. furiou
55778	1	5.00	fully above the special 
166788	1	3.00	ix slyly bold packages. plat
172964	1	2.00	hs nag final deposits. quickly pending pla
4379905	1	3.00	ending packages
3386243	1	3.00	s. requests according
4219522	2	1.00	ide of the regular the
4461344	1	2.00	ly unusual accounts. final, regular
4647041	1	3.00	l ideas. carefully ironic reque
494215	1	1.00	re slyly fluffily special 
626913	1	1.00	nding requests affix slyly blithely pendin
729764	1	5.00	ggle slyly above the furiously 
847845	1	1.00	nto beans.
4797095	1	2.00	tions across t
4828231	1	1.00	sly bold ideas use across t
5053444	1	2.00	e fluffily arou
5057408	1	1.00	uests are among the ironic foxes. bl
5096704	1	5.00	refully abov
5115715	1	2.00	ously regular theodolites.
1607875	1	1.00	onic patterns grow about the car
1703747	2	1.00	usly ironic excuses are furiously above 
1997798	1	3.00	l accounts. deposits sleep c
2058052	1	5.00	slyly regular requests cajole slyly careful
5250052	1	4.00	sts boost slowly: theodolites a
5424998	1	1.00	rate fluffily furiously regular accounts? 
5745543	1	1.00	gle permanently pending requests
2158855	1	3.00	uses nag blithely slyly express accou
2355333	1	3.00	oss the slyly final excuses n
5930016	1	3.00	furiously. special dinos hi
42977	1	1.00	nag furiously final
450950	1	2.00	er the express, ironic reque
506146	1	4.00	y ironic ideas use slyly i
2802983	1	2.00	s haggle along the deposits; furious
2947491	1	3.00	egular requests around the slyly fina
2989607	1	1.00	inal foxes above the regu
3235489	1	2.00	ymptotes. deposits cajole furious
3266626	1	2.00	doze quickly. blithely fin
3340324	1	3.00	the quickly
3494374	1	1.00	kages. pending instructions wake careful
3494374	2	1.00	uests wake fluffily dogged 
3614465	1	6.00	ntegrate amon
1437025	1	2.00	the carefully unusual 
1514689	1	3.00	he ironic requests. pendi
1575905	1	2.00	iously. furiou
1586624	1	3.00	thout the b
1656417	1	3.00	ts sleep. reg
1664931	1	2.00	l, even theodolites. slyly final deposit
1741094	1	2.00	ithely from the express
2575908	1	5.00	thely regular dependencies haggle slyly
3758277	1	6.00	refully reg
4000322	1	2.00	gainst the ironic pinto 
4021792	1	1.00	xcuses cajole slyly. requests wake blithely
4063012	1	3.00	quests haggle slyly among 
5131745	1	2.00	s upon the 
5358566	1	1.00	egular warhor
5395910	1	2.00	uctions. u
1760576	1	3.00	sts? slyly ironic asymptotes cajole fluffil
1909798	1	2.00	l deposits maintain. pending, ironi
2176962	1	3.00	ly special deposits sleep sly
2380353	1	3.00	fter the quickly express
2434214	1	2.00	en, bold dependencies. final asymptote
2555266	1	5.00	eve fluffil
2730497	1	2.00	ounts among the unusual frets solv
3018790	1	2.00	inal, pend
4116901	1	3.00	hely final accounts. fur
4386469	1	2.00	lent tithes
4458375	1	2.00	y about the grouches? furiously brave req
4590916	1	2.00	ecial accounts boost bl
4990402	1	2.00	ithely iro
5471553	1	2.00	l pinto beans. pe
5678980	1	1.00	ts. final account
5803458	1	1.00	e finally regular somas. bli
3206914	1	1.00	use alongside of the slyly eve
5424100	1	4.00	riously after the b
5492193	1	2.00	es wake slyly.
5855811	1	2.00	unts. blithely even foxes about 
3158624	2	1.00	g the accounts. carefully even packa
3176032	1	3.00	r foxes haggle against the fluffily pending
3413891	1	3.00	y final deposits. ironic, slow dinos use
3483332	1	3.00	n deposits doze. 
4643072	1	2.00	special deposits nag furiously
5457287	1	5.00	nic somas. unusual deposits
5987367	1	1.00	thely along the pending, express 
247681	1	3.00	e ironic, u
327170	1	2.00	he carefully even requests
365127	1	2.00	s. accounts a
607429	1	1.00	s wake furiously carefully unusual excuses:
659619	1	3.00	ep fluffily along the slyly pe
670528	1	3.00	luffily express pinto be
750501	1	3.00	timents. slyl
761025	1	2.00	refully special accounts
784001	1	2.00	old courts; 
3784039	1	2.00	ully according 
3785474	1	2.00	y bold deposits. pinto beans cajole quic
3803109	1	4.00	ly even deposits. ironic requests nag 
3847780	1	4.00	nding accounts wake furiously 
4160164	1	5.00	uests. blithely even escapa
4745537	1	3.00	ggle blithely. ideas agains
4822021	1	1.00	xes. blithely careful packages wake careful
4855076	1	3.00	s. slyly even pinto beans haggle blithel
1471079	1	4.00	final courts cajole slyly. s
1630630	1	5.00	ves. final pinto beans cajole b
4302854	1	4.00	structions boost slyly i
4824321	1	1.00	ly express ideas.
104325	1	4.00	lly even instructions use furious
232998	1	2.00	ts haggle fluffily. slyly r
556006	1	3.00	out the fluffily express g
1802625	1	4.00	inal dependencies use furiously 
1823201	1	2.00	onic requests. carefully
1874245	1	1.00	riously regular deposits. bold account
2026370	1	1.00	iously ironic pinto 
2070628	1	3.00	ithely final foxes haggle. requests w
2368450	1	4.00	y. bold dinos sle
5141472	1	2.00	grate carefully ev
5270822	1	3.00	sly bold requests nag across the b
2413474	1	3.00	kly brave accounts.
2887235	1	4.00	enticing platelets. carefully
2959558	1	4.00	fully regular 
5689255	1	5.00	uffily bold accounts cajole quickly a
55620	1	2.00	unusual courts
103463	1	3.00	layers cajole. slyl
138691	1	3.00	egular accounts detect carefully am
1375524	1	6.00	nts. unusual
1551264	1	1.00	its nag pending multipliers. requests aft
1726433	1	3.00	press ideas; careful
1729127	1	3.00	s wake slyly? carefully spe
1794880	1	2.00	ets according to the quickly brave plate
1838437	1	1.00	ggle express dependenci
2215429	1	5.00	ending ideas engage furio
2414817	1	5.00	ermanently ironic instructions. slyly f
3211108	1	4.00	furiously final instr
3494374	3	1.00	e accounts. furiously fina
3499267	1	2.00	y special foxes boost slyly regul
3611329	1	3.00	nst the fluffi
616710	1	2.00	ng to the fluffily 
1083045	1	2.00	s boost furiously
1254759	1	5.00	ully slyly final packages. furiously final 
4173990	1	3.00	usual, regular requests n
1539299	1	3.00	g accounts sleep fluffily among th
1586119	1	2.00	pinto beans. slyl
1740802	1	5.00	ly. carefully bold platelets 
1812964	1	3.00	le. slyly bold deposits nag qui
1828737	1	4.00	nst the blithely even account
1898055	1	3.00	quiet foxes lose about the 
2035462	1	7.00	egular pinto beans. c
2065185	1	2.00	ronic ideas haggle.
2694880	1	2.00	ely express instructions are quickly acros
4416641	1	3.00	regular accounts according to the
4463170	1	2.00	yly. silently unusual asymptotes
4705158	2	3.00	ing to the quickly bo
3329284	1	4.00	nding, final
3364548	1	3.00	lly final accounts. pending theod
3403875	1	2.00	inal pinto beans around 
3423617	1	1.00	tegrate. final requests sleep final, fi
3513572	1	1.00	riously bold asy
3815233	1	1.00	packages boost. carefully regular pack
4948804	1	2.00	und the silent accounts sleep at the qu
4951426	1	4.00	sleep blithely final platelets
5457186	1	3.00	uickly unusual dolphins wake carefully abo
5503141	1	3.00	ithely ironic packages. fu
2413638	1	3.00	ymptotes affix furious
3949249	1	4.00	use furiously silent, silent instr
4087012	1	2.00	hockey player
4132930	2	4.00	ly pending multipliers. quickly regula
2763556	1	1.00	s. never fi
2804068	1	3.00	ithely past the special platelets. quickly 
2818757	1	2.00	lyly across the 
2823044	1	1.00	fully. brave request
3043584	1	3.00	ss the slyly bold orbits
3180451	1	6.00	old deposits. final accounts on th
3246627	1	5.00	sly alongside of the blithely bold
4507648	1	3.00	usly stealthy instructions. silent
4676096	1	1.00	ously. furiously ironic
4829189	1	2.00	lyly unusual p
4848707	2	1.00	f the slyly regular pearls-- quickly sly 
5045344	1	2.00	s wake carefully. pe
3462402	1	3.00	requests. accounts integrate according to
3491808	1	4.00	s accordin
3712836	1	4.00	n accounts wake furiously regular deposits
3731138	1	1.00	enticingly even 
5755110	1	2.00	eodolites. request
32512	1	3.00	ntain among the s
200453	1	1.00	pinto beans boost slyly regular foxes.
208422	1	5.00	ly even dependenc
671655	1	1.00	s integrate above the carefull
5240999	1	3.00	dolites are bl
5593095	1	2.00	y regular instructions sleep slyly after 
881731	1	5.00	t the even, unusual instru
1146182	1	3.00	to the carefully regular account
1219079	1	3.00	refully pend
1398439	1	4.00	fix. deposits haggle clo
1460227	1	1.00	the slow platelets. foxes wake carefully c
4250437	1	4.00	quickly pending acc
4359842	1	6.00	lites across the regul
4387394	1	2.00	its. blithely special ideas 
4387905	1	2.00	uses. quickly express instructions
4464006	1	5.00	uches wake agai
4480836	1	4.00	en depende
4516997	1	3.00	ide the quickly final depende
5887141	1	3.00	olphins. carefully unusual packages caj
164768	1	1.00	ounts according to the unusual, unu
251968	1	4.00	on the fluffily regular sentimen
583974	1	2.00	s poach. blithel
635842	1	2.00	eposits according t
865799	1	4.00	efully unusual excuses w
889991	1	1.00	ions wake furiously blithely final
943425	1	2.00	uctions. requests b
1039393	1	2.00	elets haggle slyly final, quick 
1177509	1	3.00	totes nag finally enticingly even in
1371077	1	6.00	en theodolit
1484514	1	7.00	onic, silent
1543904	1	3.00	packages boo
1680900	1	2.00	ess excuses cajole.
2399302	1	3.00	ously quickly express requests. r
2674817	1	2.00	ter the furiously f
1874245	2	2.00	eep blithely after 
1917446	1	1.00	ly carefully regular asymptotes. quickly e
2146529	1	4.00	s wake specia
2153831	1	4.00	l, pending platelets of 
4708096	1	1.00	ideas. regu
3085315	1	1.00	endencies. blithely ironic request
3588805	1	1.00	hely regul
3591203	1	5.00	es sleep slyly according t
3591748	1	7.00	regular foxes
3798977	1	3.00	l multipliers u
3953954	1	3.00	ons cajole abo
2021729	1	2.00	xcuses. ironic, silent 
1708870	1	3.00	e slyly across the final ideas--
1992390	1	4.00	ts haggle according to the r
2240609	1	1.00	uriously fluffily
5316289	1	3.00	en, bold pint
5417763	1	6.00	ic pinto beans. ironic i
5470722	1	2.00	uctions. final pinto beans boost quickl
5561285	1	3.00	nal asymptotes. carefully bol
5696128	1	4.00	yly final dependenc
5794336	1	2.00	furiously ironic deposits. 
4255012	1	2.00	s solve. express, regular dependen
4498052	1	3.00	nstructions h
4647747	1	4.00	frets. slyly ironic dependencies sleep
4704417	1	2.00	foxes. regular packages wake fluffi
4705158	1	1.00	lly pending pinto be
2427526	1	1.00	ross the bravely final instructions
2461956	1	4.00	ic dependencies. slyly pending pinto
2862726	1	4.00	final platelets across the slyly ironic in
2948678	1	1.00	osits haggle slyly according to the c
5953636	1	2.00	yly even packages. final packages are acc
5967877	1	1.00	slyly according to the boldly close packag
7143	1	1.00	es along t
459655	1	2.00	the furiously express theodolites. regula
4866183	1	1.00	sual accounts after the slyly even e
5016199	1	2.00	l deposits. carefully quiet theo
5157445	1	4.00	refully unusual
5403879	1	1.00	express accounts. final requests c
5447878	1	1.00	ly unusual packages. blithe
647426	1	2.00	lets. furiously regular pinto b
963687	1	4.00	yly bold decoys cajole. slyly final pa
1007011	1	3.00	ully bold packages boost slyly th
1055808	1	4.00	lyly ironic theodolites. carefully d
3172900	1	4.00	er the slyly unusual requests integra
3464359	1	1.00	ven, regular wat
3685953	1	3.00	platelets. car
5500356	1	1.00	final, ironic deposits sleep blithely. 
5654753	1	3.00	ses haggle furiously some
5960001	1	4.00	y regular accounts. b
106306	1	1.00	kly regular requests. quickly busy ide
1372837	1	3.00	ronic foxes haggle furiously among t
1375904	1	4.00	dolphins maintain 
1453923	1	3.00	y regular deposits boost furiously.
1665440	1	4.00	y regular reque
1704481	1	3.00	es wake special accounts. ironic forg
1954114	1	1.00	olites. slo
429863	1	1.00	ise about the packages. acc
537702	1	1.00	ular theodolites nod ac
556421	1	4.00	ntiments sleep furiously regular instructi
683142	1	1.00	ost above the quickly even
2463589	1	3.00	ious requests use
2511328	1	5.00	refully ironic excuses use furio
2681927	1	1.00	xes. carefu
3596162	1	3.00	mise carefully blithely fin
3626978	1	1.00	lyly fluffily regular pinto b
4072294	1	4.00	ges among the
4155104	1	4.00	sits. fluffil
5192288	1	1.00	nusual accounts hinder dogged
800420	1	3.00	thely after the finally speci
877861	1	5.00	ide of the instructions. furiously regu
1265670	1	6.00	special dolphin
1306311	1	3.00	ickly special platele
3158624	1	2.00	egular requests engage blithely regular mu
3184640	1	3.00	es. ironic, silent grouches wa
3370404	1	5.00	eep slyly carefully unusual requests. 
4214501	1	2.00	s nag? carefully final instr
4232549	1	7.00	regular ideas wake. final deposits c
4265990	1	3.00	yly even packages above the 
4324578	1	2.00	oys wake carefully special reques
4371907	1	2.00	s. even, busy instructions al
4424738	1	3.00	yly ironic foxes. 
4848033	1	4.00	he carefully express accounts are 
3413891	2	1.00	ges are blithely ab
3750882	1	3.00	packages? even p
3992806	1	2.00	ffily ruthless accoun
1639012	1	1.00	e the carefully express asymptotes. do
1809954	1	3.00	ly regular ideas should have to cajole
1830629	1	1.00	s. slyly pending
4848707	1	3.00	ts. special i
5089862	1	1.00	lly ironic ideas. quickly special inst
5167845	1	4.00	its. quickly ironic a
5171523	1	7.00	usual excuses haggle blithely above
5334052	1	2.00	yly ruthless theodol
5433763	1	3.00	usly regular 
5573604	1	2.00	old, bold dolphins sleep about t
5581895	1	4.00	nal accounts nag furiously grouches
5588774	1	4.00	symptotes nag furiously regular, regu
5732454	1	3.00	hes boost blithely. expre
5849604	1	2.00	ges. final deposits affix. regular 
5885858	1	2.00	the carefully silent packa
5942144	1	4.00	gainst the unusual deposits. regula
25668	1	2.00	nal instruction
71203	1	4.00	ular deposits; express, special packa
417094	1	6.00	s nag slyly ironic deposits: final depen
2186081	1	1.00	eodolites. bold requ
2593441	1	1.00	es alongside of the even asymptote
2662597	1	1.00	he furiously ironic th
1155970	1	6.00	the thinly final instructions? slyly
1190501	1	4.00	osits. fina
4242308	1	5.00	usual requests after the special accounts
2701760	1	4.00	olites above the furiously even sentimen
2714338	1	4.00	ggle ironically according to th
1515205	1	2.00	e quickly. 
1715392	1	5.00	lyly special packages a
3324420	1	4.00	odolites. p
3740166	1	1.00	ly pending dependencies
3763783	1	2.00	regular packages. pending instructions a
3804421	1	2.00	ly regular packages t
3827425	1	1.00	refully unusual accounts. blith
3847397	2	3.00	ress attainments sl
3884771	1	4.00	e slyly. requests
4809254	1	3.00	l, even pl
5086407	1	2.00	even, final accounts use iro
2316866	1	4.00	ic dependencies engage. furiously reg
5616960	1	1.00	sly ironic ideas sleep quickly. carefully 
5616960	2	1.00	pecial deposits. quickly bold asymp
5796995	1	1.00	s cajole blithely. 
5829666	1	4.00	ounts print car
25766	1	4.00	ts affix past the regula
137318	1	3.00	hs. quickly unusual account
1536805	1	5.00	usly. carefully 
1897024	1	1.00	ular accounts cajole above the quickly 
2775142	1	4.00	nic deposits. courts can are
3318979	1	2.00	refully express deposits. express so
3412390	1	1.00	ent theodolites. ruthlessly pending acc
3987431	1	1.00	ounts. quickly final theodolites wa
4112647	1	2.00	es boost accordi
218788	1	1.00	gular foxes wake slyly final package
222464	1	1.00	refully ironic packages: blithe
279365	1	4.00	ent pains. ironi
285472	1	2.00	g the ironically expr
441186	1	1.00	pearls. furio
583974	2	2.00	ly. slyly pending instructions alo
