l_orderkey	l_linenumber	l_quantity
1653159	3	6.00
1664833	1	39.00
1664833	3	22.00
1690656	1	18.00
1700230	2	19.00
1708231	4	41.00
1715587	5	36.00
1721731	1	10.00
1721731	2	5.00
1721731	3	28.00
1721731	4	37.00
1721731	5	47.00
1723399	1	44.00
1723399	2	33.00
1733890	1	48.00
1751043	3	32.00
1752262	3	40.00
1752262	5	45.00
1752262	6	14.00
1752262	7	34.00
1752322	4	13.00
1758468	2	29.00
1767073	1	10.00
1775840	3	40.00
1775840	4	15.00
1775840	5	16.00
1776193	3	32.00
1776193	4	33.00
1781701	2	9.00
1791169	1	32.00
1791169	5	18.00
1808034	4	28.00
1808034	5	29.00
1823424	1	47.00
1823424	2	14.00
1823424	3	3.00
1829190	4	5.00
1829190	5	37.00
1829445	3	44.00
1829445	5	50.00
1829445	6	28.00
1839364	1	9.00
1866150	5	15.00
1867365	1	29.00
1877191	5	26.00
1889313	6	32.00
1893188	1	1.00
1893188	2	17.00
1893188	5	24.00
1893696	3	33.00
1893696	5	48.00
1894085	1	41.00
1894085	5	14.00
1894085	6	11.00
1911233	4	12.00
1911233	7	30.00
1924353	6	7.00
1924353	7	27.00
1935621	2	3.00
1935621	3	44.00
1966308	2	36.00
1966308	4	48.00
1996033	6	3.00
2009603	2	7.00
2011557	2	19.00
2019495	2	8.00
2039009	4	45.00
2040645	2	5.00
2040645	4	21.00
2041504	2	39.00
2041504	5	39.00
2041632	1	46.00
2041632	4	28.00
2047878	6	35.00
2061664	6	42.00
2072135	1	6.00
2072135	5	50.00
2088708	1	34.00
2096935	3	25.00
2096935	4	37.00
2098598	1	4.00
2098598	2	2.00
2098598	3	39.00
2118405	3	43.00
2120133	1	38.00
2120133	3	40.00
2125954	5	43.00
2125954	6	40.00
2139170	4	26.00
2146599	3	11.00
2161760	1	49.00
2167175	1	7.00
2174464	4	2.00
2175009	3	10.00
2183650	4	42.00
2185223	3	39.00
2185223	5	19.00
2194823	1	9.00
2196962	5	29.00
2197923	1	9.00
2200580	1	6.00
2211267	1	2.00
2216295	2	6.00
2216295	6	39.00
2221921	5	28.00
2224065	3	14.00
2224865	2	29.00
2225062	1	45.00
2235617	1	10.00
2242657	2	41.00
2259427	1	11.00
2259427	2	26.00
2259427	5	15.00
2259492	6	13.00
2260611	2	29.00
2264291	2	49.00
2264291	6	22.00
2279142	3	3.00
2279142	6	18.00
2280292	2	32.00
2283650	2	17.00
2285185	1	19.00
2285185	2	48.00
2285185	3	30.00
2288448	1	20.00
2300806	3	14.00
2311715	2	27.00
2339680	1	19.00
2339680	3	29.00
2346466	1	30.00
2354722	2	8.00
2364677	1	19.00
2368997	3	32.00
2368997	5	50.00
2371236	3	26.00
2371236	4	49.00
2390086	1	21.00
2393409	4	32.00
2406178	2	22.00
2423044	1	14.00
2423044	5	49.00
2423457	6	12.00
2427363	1	18.00
2432034	2	5.00
2432034	6	45.00
2449538	1	43.00
2449538	3	37.00
2459268	4	35.00
2471331	1	27.00
2471331	2	10.00
2481985	1	37.00
2481985	2	22.00
2483392	2	20.00
2490981	5	40.00
2494338	4	47.00
2499043	3	28.00
2506245	1	45.00
2518564	4	46.00
2526149	1	13.00
2526149	2	30.00
2532099	1	11.00
2546086	3	34.00
2546086	5	33.00
2559425	5	3.00
2563076	2	22.00
2563076	4	1.00
2584769	2	47.00
2597633	5	41.00
2607908	6	43.00
2616677	3	29.00
2622976	4	16.00
2625413	1	27.00
2626245	2	45.00
2626245	3	8.00
2627781	1	21.00
2627872	2	11.00
2627872	3	6.00
2627872	4	18.00
2627872	7	17.00
2641798	5	30.00
2656417	1	47.00
2657280	1	44.00
2667011	2	50.00
2667975	1	47.00
2669507	4	42.00
2669507	6	16.00
2690208	2	44.00
2690499	1	31.00
2690499	3	34.00
2690499	4	22.00
2690499	5	48.00
2702913	1	5.00
2706437	3	11.00
2706437	4	22.00
2712674	1	5.00
2713957	1	21.00
2723712	2	30.00
2724228	3	49.00
2728164	3	6.00
2740259	1	45.00
2744517	3	4.00
2778819	1	43.00
2778819	3	33.00
2806880	1	42.00
2806880	4	35.00
2807174	3	5.00
2808611	3	34.00
2822340	6	22.00
2829796	3	50.00
2842498	1	7.00
2842498	3	49.00
2857730	1	13.00
2890017	2	3.00
2890017	4	35.00
2903108	1	21.00
2903108	2	15.00
2903108	6	10.00
2905218	2	13.00
2905218	3	12.00
2908100	2	42.00
2911910	3	9.00
2911910	4	13.00
2913765	1	17.00
2913765	2	4.00
2918503	1	1.00
2926437	4	45.00
2926437	6	13.00
2927332	1	18.00
2927332	5	23.00
2932962	4	14.00
2939747	3	43.00
2966467	3	14.00
2966758	1	44.00
2966758	7	8.00
2970464	1	35.00
2995105	2	2.00
3002913	1	20.00
3005254	1	29.00
3005254	3	43.00
3005254	4	47.00
3011620	1	42.00
3011620	4	7.00
3022212	1	23.00
3022212	3	36.00
3032005	2	49.00
3032005	3	27.00
3032005	4	30.00
3032005	5	30.00
3036613	7	38.00
3047778	1	5.00
3056960	1	17.00
3056960	2	2.00
3056960	3	47.00
3059203	1	28.00
3060545	1	45.00
3060545	2	9.00
3065030	1	44.00
3078497	3	20.00
3085319	1	37.00
3088161	2	28.00
3088161	3	33.00
3092290	2	12.00
3092290	5	36.00
3094592	2	38.00
3094592	3	32.00
3104032	1	7.00
3109798	3	2.00
3119587	4	27.00
3121568	3	31.00
3131271	3	4.00
3141062	1	48.00
3141062	4	22.00
3149120	1	23.00
3149120	2	3.00
3163680	5	36.00
3164580	1	5.00
3175846	1	28.00
3175846	2	28.00
3175846	5	11.00
3176611	2	43.00
3180705	1	30.00
3180705	4	19.00
3180705	5	5.00
3187585	3	11.00
3195682	2	8.00
3201731	1	26.00
3201731	2	17.00
3201731	5	42.00
3202627	2	23.00
3208198	2	47.00
3213381	1	41.00
3223424	1	10.00
3224160	1	29.00
3228359	1	15.00
3283847	2	49.00
3283847	3	50.00
3304034	1	11.00
3304034	2	5.00
3307715	4	42.00
3307974	4	30.00
3324903	2	26.00
3327136	2	45.00
3327136	4	25.00
3342659	3	17.00
3343554	1	13.00
3343554	5	39.00
3346496	1	33.00
3346496	2	3.00
3349569	1	19.00
3349569	4	27.00
3351109	4	19.00
3355236	1	17.00
3355236	2	11.00
3355236	7	40.00
3881220	1	6.00
3883269	2	12.00
3883523	4	19.00
3883523	5	39.00
3884677	2	37.00
3885061	2	2.00
3889281	3	34.00
3889281	6	40.00
3894755	1	37.00
3900517	1	41.00
3919074	3	10.00
3919074	4	12.00
3919074	5	1.00
3921860	2	50.00
3921984	1	13.00
3922791	3	3.00
3923204	1	35.00
3923204	2	20.00
3930179	3	26.00
3930179	5	19.00
3930914	2	17.00
3932646	3	39.00
3932646	5	40.00
3933121	5	24.00
3933121	6	44.00
3933538	1	9.00
3933538	6	38.00
3934177	3	7.00
3934177	6	43.00
3937571	2	34.00
3942656	4	50.00
3944257	2	21.00
3944257	4	33.00
3944257	5	29.00
3947873	4	17.00
3948869	4	6.00
3948869	6	44.00
3949665	2	34.00
3949665	6	50.00
3949766	2	24.00
3950177	2	44.00
3950756	1	30.00
3950757	3	27.00
3952480	1	43.00
3952480	2	9.00
3956324	1	39.00
3956324	2	39.00
3956324	3	24.00
3962051	3	14.00
3963270	5	9.00
3967328	5	7.00
3973315	1	3.00
3977600	2	44.00
3977600	5	42.00
3985857	1	10.00
3985857	2	4.00
3986464	1	8.00
3988960	1	38.00
3988960	2	26.00
3989444	5	11.00
3990563	2	27.00
3990563	3	5.00
3992516	1	24.00
3995463	6	49.00
3997702	2	31.00
4000930	3	21.00
4004197	1	6.00
4006691	4	41.00
4007361	1	15.00
4007361	3	2.00
4008258	1	47.00
4014853	1	22.00
4020676	1	30.00
4023044	3	47.00
4023044	4	25.00
4023044	5	50.00
4028003	1	2.00
4028003	3	22.00
4028003	5	3.00
4029733	5	46.00
4029733	6	35.00
4031456	3	46.00
4036099	4	49.00
4036099	5	1.00
4037152	2	30.00
4037152	3	1.00
4042019	4	30.00
4042276	3	34.00
4042276	4	27.00
4043555	3	41.00
4043555	4	13.00
4050466	5	1.00
4053218	4	24.00
4055968	2	39.00
4055968	3	38.00
4068167	1	31.00
4068167	2	38.00
4068167	3	46.00
4068167	4	37.00
4068902	2	48.00
4082625	1	36.00
4082625	4	29.00
4085153	5	16.00
4085153	6	14.00
4085153	7	17.00
4085889	4	42.00
4087108	4	10.00
4095366	1	23.00
4095490	1	14.00
4095490	5	2.00
4098150	1	41.00
4098150	2	6.00
4105602	1	16.00
4105602	2	41.00
4105602	4	18.00
4107365	4	8.00
4111236	2	35.00
4114535	1	49.00
4114535	2	4.00
4117574	2	32.00
4120549	2	39.00
4120549	4	41.00
4122882	3	29.00
4130403	4	33.00
4130403	6	21.00
4134016	4	9.00
4135975	1	15.00
4135975	5	23.00
4137348	1	18.00
4137568	2	39.00
4137568	3	21.00
4139461	3	2.00
4139461	4	6.00
4143589	3	41.00
4147044	3	40.00
4148096	3	48.00
4148096	4	46.00
4151874	1	33.00
4151874	3	16.00
4153248	4	31.00
4155524	2	5.00
4155524	5	6.00
4156386	3	13.00
4168263	1	29.00
4176960	1	21.00
4176960	4	3.00
4181799	2	37.00
4188225	1	23.00
4193957	1	21.00
4195781	1	40.00
4197314	1	48.00
4197314	2	47.00
4200418	3	37.00
4208996	1	2.00
4210624	2	41.00
4210624	4	42.00
4210624	5	23.00
4211361	3	31.00
4211361	7	7.00
4215908	5	25.00
4216005	1	37.00
4216005	2	32.00
4219527	2	5.00
4219527	3	8.00
4219527	6	39.00
4224131	1	35.00
4224131	2	42.00
4229538	1	27.00
4230087	7	14.00
4233669	1	45.00
4240231	1	46.00
4240231	3	18.00
4240231	4	11.00
4246752	2	27.00
4246752	4	35.00
4246752	5	40.00
4254785	2	25.00
4254821	3	6.00
4256640	6	31.00
4259137	1	47.00
4259137	3	33.00
4261026	1	37.00
4262624	3	4.00
4269986	4	48.00
4270342	3	15.00
4272839	1	36.00
4279072	1	14.00
4279072	2	20.00
4279072	3	45.00
4279333	3	20.00
4281728	2	14.00
4282982	4	22.00
4286049	3	26.00
4295041	4	28.00
4296231	1	28.00
4297028	4	35.00
4298404	4	26.00
4298404	5	41.00
4303650	3	48.00
4303650	4	38.00
4303650	6	31.00
4303650	7	22.00
4306436	4	44.00
4307652	5	1.00
4308837	2	10.00
4309668	1	3.00
4309668	3	11.00
4317156	2	6.00
4320612	1	24.00
4320612	4	37.00
4322406	4	13.00
4331072	1	18.00
4331072	2	17.00
4331072	3	39.00
4334179	1	22.00
4337922	2	35.00
4338242	1	31.00
4340166	1	8.00
4341572	3	38.00
4341572	4	13.00
4342087	2	15.00
4342087	4	31.00
4342087	6	25.00
4347559	2	20.00
4349345	1	16.00
4349345	2	16.00
4349345	4	19.00
4349345	6	30.00
4351684	3	38.00
4351781	2	27.00
4351781	6	13.00
4353287	4	5.00
4354593	3	11.00
4358403	2	31.00
4358403	7	38.00
4361637	1	30.00
4361863	6	35.00
4364481	2	44.00
4364934	2	10.00
4364934	6	4.00
4370340	3	13.00
4371168	1	34.00
4381090	5	42.00
4389282	6	29.00
4390279	2	6.00
4390279	3	25.00
4391300	2	26.00
4391300	4	9.00
4391300	6	36.00
4395332	1	14.00
4395332	2	11.00
4397603	4	3.00
4398432	3	9.00
4399747	1	12.00
4400901	7	29.00
4405089	4	37.00
4405799	1	27.00
4413252	2	11.00
4413252	5	27.00
4415714	2	17.00
4423911	7	26.00
4424802	1	42.00
4424802	3	33.00
4424802	4	36.00
4426402	2	39.00
4429255	4	1.00
4429984	6	12.00
4436192	2	19.00
4442368	3	14.00
4442368	7	14.00
4447425	3	9.00
4447425	7	45.00
4450434	4	12.00
4457062	4	46.00
4458050	1	7.00
4458050	2	27.00
4458050	6	4.00
4458050	7	4.00
4465285	1	50.00
4465285	6	49.00
4466343	4	26.00
4471879	3	13.00
4474018	6	40.00
4475910	4	17.00
4475910	5	31.00
4476483	4	9.00
4477091	5	17.00
4479972	1	44.00
4479972	2	23.00
4482949	1	3.00
4482949	5	18.00
4488802	2	21.00
4489504	1	23.00
4490210	2	3.00
4491682	3	6.00
4494114	6	5.00
4494627	3	26.00
4494627	4	36.00
4495296	6	17.00
4496194	1	32.00
4497252	3	7.00
4497252	4	10.00
4497571	1	8.00
4507269	2	8.00
4515781	1	4.00
4515781	2	17.00
3047105	5	21.00
3053764	2	10.00
3053764	4	22.00
3053764	6	11.00
3057664	1	34.00
3057664	5	19.00
3067782	4	18.00
3067782	5	24.00
3068800	1	50.00
3070150	1	3.00
3070370	2	43.00
3071559	2	48.00
3071559	3	30.00
3073094	2	20.00
3073094	5	26.00
3074689	4	21.00
3076774	1	11.00
3085062	3	2.00
3085409	3	35.00
3089314	3	16.00
3091942	1	12.00
3093761	1	41.00
3101637	2	21.00
3107236	3	11.00
3107236	5	3.00
3110662	3	42.00
3110662	4	28.00
3110662	5	17.00
3113636	5	24.00
3113636	6	43.00
3113731	2	34.00
3115136	1	43.00
3117504	3	22.00
3117504	4	38.00
3119714	4	22.00
3122213	1	45.00
3122594	3	12.00
3122594	6	11.00
3126242	5	3.00
3128896	5	45.00
3133345	1	19.00
3134720	5	22.00
3136993	1	3.00
3138883	4	11.00
3138883	6	2.00
3141282	3	48.00
3141318	1	32.00
3141318	2	42.00
3141318	4	31.00
3141318	5	6.00
3141318	7	23.00
3144036	1	30.00
3144388	2	35.00
3144388	4	43.00
3150371	2	15.00
3153221	1	39.00
3155141	1	18.00
3155141	4	18.00
3165184	5	8.00
3166276	1	44.00
3166276	4	38.00
3173287	3	19.00
3175392	2	24.00
3179172	4	9.00
3179557	1	16.00
3179557	5	36.00
3179911	1	6.00
3183521	1	20.00
3183521	3	50.00
3185127	2	28.00
3185127	6	4.00
3189316	1	10.00
3189316	2	46.00
3191046	2	45.00
3193927	4	37.00
3193927	6	39.00
3205413	5	43.00
3205413	6	26.00
3210689	1	8.00
3211909	2	4.00
3211909	5	35.00
3213925	2	42.00
3215840	1	35.00
3217060	2	31.00
3217060	3	24.00
3217091	2	17.00
3217923	1	46.00
3217923	2	8.00
3227398	5	30.00
3230369	2	34.00
3230369	3	1.00
3232224	2	33.00
3235524	1	25.00
3235524	2	49.00
3236228	2	24.00
3239268	2	40.00
3239268	5	25.00
3245253	3	10.00
3245570	3	7.00
3246598	4	43.00
3247714	1	10.00
3247714	4	35.00
3248865	2	29.00
3248865	4	12.00
3248935	1	10.00
3248935	3	3.00
3255552	3	15.00
3255552	4	25.00
3255552	7	24.00
3256352	2	13.00
3256352	6	30.00
3261702	4	23.00
3262852	2	23.00
3264160	3	34.00
3264166	1	31.00
3264166	2	23.00
3264166	3	17.00
3264166	4	11.00
3271365	1	10.00
3271365	3	18.00
3276583	1	18.00
3278211	2	12.00
3283238	2	49.00
3283776	2	39.00
3289600	4	5.00
3295072	3	42.00
3295072	5	2.00
3303681	1	12.00
3303681	2	31.00
3303681	4	12.00
3303681	5	9.00
3305473	2	44.00
3307520	4	15.00
3315174	2	1.00
3317606	1	35.00
3318725	2	33.00
3323331	1	44.00
3323331	4	3.00
3323331	6	5.00
3324674	4	49.00
3324674	6	2.00
3328227	3	36.00
3330912	3	36.00
3346567	4	30.00
3346567	5	37.00
3347648	4	24.00
3351748	1	14.00
3351748	3	35.00
3351748	5	9.00
3354311	1	19.00
3357671	1	18.00
3357671	3	29.00
3357671	5	2.00
3357696	1	31.00
3362246	1	41.00
3362246	2	49.00
3362949	1	45.00
3366496	2	26.00
3366853	6	3.00
3366853	7	39.00
3370243	2	13.00
3370243	5	39.00
3370243	6	29.00
3371490	4	42.00
3371490	5	25.00
3376962	3	3.00
3377891	3	15.00
3377891	5	30.00
3377891	7	2.00
3379137	3	31.00
3388578	6	6.00
3388836	4	22.00
3388836	6	17.00
3389824	2	8.00
3390401	1	22.00
3393761	4	4.00
3394118	1	1.00
3397221	6	6.00
3416743	1	33.00
3416743	2	29.00
3418851	5	23.00
3422086	3	44.00
3422339	4	14.00
3424352	2	28.00
3424352	3	8.00
3425283	1	9.00
3425283	3	10.00
3438724	3	25.00
3440677	7	8.00
3440928	4	6.00
3441127	4	42.00
3441222	1	12.00
3441222	3	22.00
3441222	4	25.00
3444484	1	30.00
3448325	1	32.00
3448325	3	33.00
3448325	4	29.00
3448929	4	43.00
3448929	5	39.00
3452967	3	34.00
3453318	1	50.00
3453571	2	46.00
3459975	2	27.00
3459975	3	3.00
3463520	4	21.00
3465730	2	12.00
3466208	4	39.00
3467907	2	24.00
3467907	3	7.00
3473734	1	24.00
3473734	5	22.00
3474628	1	46.00
3478630	1	1.00
3478630	4	44.00
3480069	1	26.00
3480517	2	44.00
3480517	3	40.00
3480517	5	48.00
3480609	1	11.00
3481126	2	33.00
3486534	1	29.00
3486534	2	32.00
3491363	3	6.00
3491363	4	47.00
3491363	5	13.00
3496551	2	31.00
3496551	3	46.00
3497284	2	18.00
3497284	6	18.00
3499552	1	31.00
3499552	2	50.00
3499552	4	22.00
3510755	2	32.00
3514688	3	28.00
3519106	2	4.00
3520423	1	8.00
3520423	6	32.00
3522209	1	10.00
3523653	1	41.00
3523653	3	38.00
3523653	4	43.00
3525540	2	11.00
3525540	6	4.00
3526816	1	41.00
3527813	2	8.00
3538530	1	1.00
3539650	1	40.00
3546309	3	22.00
3546689	1	22.00
3546689	6	35.00
3546753	3	23.00
3546753	4	36.00
3547781	3	14.00
3548423	1	17.00
3548423	3	11.00
3548423	5	16.00
3548423	6	27.00
3548581	1	41.00
3550947	2	4.00
3550947	3	37.00
3556615	4	38.00
3560999	1	1.00
3560999	3	19.00
3567011	1	23.00
3567011	2	20.00
3568994	3	34.00
3574144	5	5.00
3575749	3	40.00
3575749	5	21.00
3577345	1	14.00
3584065	1	35.00
3585125	2	35.00
3585125	3	10.00
3585125	6	42.00
3586817	3	29.00
3587494	2	24.00
3588357	5	34.00
3592007	1	43.00
3594406	1	19.00
3594406	2	7.00
3594406	3	47.00
3596579	3	22.00
3600966	1	3.00
3600992	2	31.00
3600992	5	21.00
3600992	6	28.00
3603303	3	17.00
3604647	2	44.00
3604647	4	4.00
3609184	1	30.00
3609184	2	20.00
3609184	5	11.00
3610080	1	3.00
3616389	2	11.00
3616389	6	10.00
3630468	2	38.00
3630724	1	34.00
3633088	1	6.00
3643461	1	23.00
3643461	4	44.00
3643461	6	21.00
3645319	4	4.00
3649123	1	10.00
3649123	3	28.00
3650628	6	22.00
3655750	1	18.00
3662183	3	22.00
3662183	4	47.00
3662183	7	34.00
3668801	1	23.00
4520224	2	9.00
4520224	4	12.00
4532998	2	20.00
4532998	5	17.00
4532998	7	12.00
4533284	2	3.00
4535559	1	22.00
4535559	2	8.00
4535559	4	49.00
4537763	2	18.00
4540002	2	46.00
4540545	1	10.00
4542371	2	3.00
4542371	5	48.00
4543303	1	49.00
4543303	2	19.00
4543303	3	4.00
4544578	1	17.00
4550917	3	24.00
4550917	4	20.00
4552643	1	4.00
4552643	6	30.00
4553254	1	7.00
4553254	4	34.00
4553254	5	36.00
4554721	3	50.00
4554721	4	12.00
4559303	3	18.00
4559303	5	39.00
4562308	5	9.00
4562308	7	13.00
4565187	2	19.00
4566499	2	42.00
4566499	5	12.00
4569126	1	31.00
4569666	3	16.00
4569696	2	29.00
4569696	4	34.00
4573152	3	35.00
4573152	5	10.00
4573348	3	33.00
4580582	2	39.00
4588453	1	31.00
4588453	3	11.00
4588453	6	45.00
4590144	4	7.00
4590144	5	32.00
4593444	2	50.00
4596166	3	10.00
4596166	5	6.00
4597286	6	39.00
4600935	3	24.00
4608932	2	9.00
4608932	3	46.00
4615458	4	16.00
4615655	2	26.00
4616994	1	20.00
4627204	4	23.00
4627876	2	50.00
4632865	2	13.00
4632865	3	36.00
4632865	4	30.00
4632865	5	36.00
4644513	1	21.00
4645284	2	40.00
4645284	3	29.00
4645284	5	27.00
4656259	2	26.00
4657696	2	10.00
4657696	4	48.00
4657729	4	24.00
4664325	1	22.00
4668387	3	7.00
4668387	4	19.00
4669060	2	6.00
4678694	1	5.00
4678694	2	40.00
4681952	1	34.00
4683138	2	23.00
4683138	4	43.00
4686791	5	50.00
4687521	1	14.00
4687521	3	10.00
4693220	1	38.00
4696483	1	45.00
4699267	3	47.00
4699878	3	37.00
4705569	3	28.00
4705569	7	13.00
4706304	1	43.00
4706304	2	42.00
4706304	3	4.00
4707715	2	9.00
4708225	1	23.00
4708225	2	39.00
4708225	3	12.00
4708225	4	3.00
4708999	3	36.00
4708999	4	7.00
4709121	4	14.00
4709665	6	13.00
4712551	2	23.00
4712579	5	48.00
4714276	1	49.00
4716039	1	16.00
4716039	7	46.00
4717793	3	14.00
4722823	3	42.00
4723686	1	4.00
4725252	1	31.00
4725252	4	13.00
4725318	1	3.00
4725318	2	4.00
4725922	6	30.00
4729667	1	49.00
4729667	3	50.00
4735171	4	48.00
4743364	2	41.00
4745031	1	22.00
4745218	5	5.00
4745218	6	31.00
4746306	1	30.00
4748449	1	47.00
4751392	1	29.00
4751392	5	15.00
4752420	1	24.00
4752420	6	11.00
4759906	2	12.00
4764256	1	5.00
4764256	2	17.00
4764256	4	16.00
4767301	1	29.00
4769831	2	30.00
4771300	1	17.00
4771300	2	19.00
4771300	4	38.00
4776577	2	48.00
4776577	4	32.00
4779524	2	5.00
4779524	4	5.00
4779910	2	21.00
4784742	2	41.00
4784742	3	45.00
4784742	7	19.00
4787104	3	37.00
4787970	3	4.00
4792452	3	32.00
4794439	2	24.00
4797059	1	21.00
4798342	2	36.00
4799329	2	45.00
4804295	2	24.00
4804295	5	22.00
4809669	2	8.00
4813446	2	30.00
4813446	4	4.00
4817766	1	44.00
4817766	2	47.00
4817766	7	21.00
4819493	4	25.00
4819493	5	49.00
4825860	4	3.00
4826052	1	20.00
4826052	3	40.00
4829250	2	46.00
4834727	2	39.00
4834727	3	2.00
4836228	1	10.00
4840738	1	29.00
4840738	3	41.00
4846340	2	16.00
4846340	5	1.00
4846340	6	45.00
4847526	6	18.00
4848807	1	48.00
4848807	3	5.00
4848997	1	10.00
4849378	2	9.00
4849378	4	7.00
4849473	3	5.00
4849473	4	41.00
4849605	3	35.00
4857408	1	28.00
4857408	5	37.00
4863015	4	18.00
4863015	5	49.00
4863776	2	43.00
4863776	4	16.00
4864132	1	28.00
4868708	1	49.00
4871300	1	11.00
4871300	5	20.00
4874530	1	35.00
4874530	3	11.00
4883744	4	25.00
4889922	2	35.00
4890278	1	44.00
4891653	3	40.00
4891653	5	25.00
4892994	6	33.00
4895907	2	21.00
4895907	3	34.00
4907719	1	13.00
4908736	5	46.00
4908736	7	17.00
4910308	3	8.00
4911906	5	31.00
4912130	2	32.00
4912130	5	1.00
4912130	7	12.00
4913063	1	38.00
4913412	3	31.00
4915938	2	8.00
4920225	4	18.00
4922823	1	25.00
4923878	3	14.00
4926752	1	25.00
4927142	1	37.00
4927142	2	34.00
4930309	2	28.00
4930309	3	24.00
4930309	4	48.00
4931588	2	45.00
4931588	3	40.00
4936451	1	27.00
4936451	2	18.00
4937409	4	4.00
4940065	2	35.00
4940065	5	20.00
4942119	4	11.00
4950917	3	36.00
4951558	1	50.00
4951558	4	45.00
4952007	1	8.00
4952007	4	19.00
4953063	5	30.00
4954464	1	32.00
4954464	5	44.00
4954464	7	13.00
4955335	4	40.00
4955335	5	29.00
4959972	1	39.00
4965126	1	13.00
4965126	2	5.00
4965701	1	10.00
4967431	1	24.00
4972161	1	7.00
4972484	2	44.00
4984391	1	22.00
4984391	3	40.00
4988933	1	19.00
4990343	2	10.00
4991942	1	1.00
4991942	7	29.00
4993473	4	48.00
4996391	1	12.00
4997024	1	16.00
4997024	2	22.00
5000678	2	27.00
5000901	3	2.00
5000901	5	39.00
5005606	4	2.00
5006690	1	8.00
5008865	2	21.00
5009024	2	27.00
5009024	7	12.00
5014625	1	22.00
5014625	2	9.00
5014625	3	24.00
5014625	5	10.00
5019302	1	26.00
5020326	2	9.00
5020516	2	7.00
5020610	1	21.00
5020610	5	32.00
5021216	2	32.00
5023780	1	6.00
5023780	4	23.00
5025317	3	41.00
5027300	1	3.00
5027300	2	43.00
5027300	4	7.00
5027300	5	46.00
5028707	1	17.00
5029923	2	34.00
5029956	5	23.00
5030464	1	42.00
5031395	2	27.00
5031395	4	19.00
5031395	5	31.00
5031810	4	45.00
5032032	4	37.00
5032032	5	28.00
5032069	1	21.00
5032069	2	17.00
5035489	2	35.00
5035489	6	35.00
5037091	2	21.00
5045411	1	23.00
5045411	2	44.00
5045411	3	1.00
5047910	5	34.00
5048487	3	27.00
5056128	4	6.00
5062850	4	31.00
5064581	2	17.00
5070467	2	43.00
5070467	4	6.00
5070467	5	4.00
5071331	1	23.00
5071331	2	24.00
5073345	1	14.00
5078720	3	45.00
5078720	4	40.00
5079520	2	38.00
5079520	3	28.00
5079939	2	2.00
5079939	3	38.00
5079939	5	34.00
5080006	2	10.00
5080006	3	40.00
5080006	4	28.00
5080006	6	48.00
5080006	7	1.00
5080485	2	19.00
5081255	4	27.00
5084838	1	44.00
5084838	5	45.00
5089542	4	22.00
5091170	2	40.00
5091170	6	5.00
5091431	3	19.00
5092033	1	16.00
5094945	1	18.00
5099847	3	35.00
5099847	5	10.00
5100386	1	11.00
5100612	2	24.00
5103490	1	29.00
5103490	4	7.00
5108577	1	27.00
5108833	1	15.00
5109186	1	4.00
5109186	2	20.00
5109186	3	43.00
5110017	2	49.00
5110818	2	10.00
5112614	4	48.00
5115395	1	15.00
5120705	3	27.00
5120705	6	3.00
5121927	2	39.00
5124003	4	6.00
5124323	2	47.00
5125090	1	39.00
5129057	4	26.00
5129057	5	4.00
5129313	1	32.00
5130336	1	11.00
5131169	2	32.00
5131169	3	40.00
5141222	2	1.00
5141222	4	18.00
5141863	4	27.00
5146368	1	4.00
5146368	2	35.00
5146368	4	4.00
5147108	3	38.00
5147108	4	44.00
5147654	6	48.00
5148258	1	17.00
5148258	5	13.00
5149863	1	25.00
5149863	2	2.00
4011206	4	11.00
4020289	1	32.00
4021504	3	24.00
4023589	2	25.00
4025156	1	30.00
4025156	3	15.00
4032484	1	46.00
4036229	4	24.00
4042180	1	22.00
4042341	1	39.00
4042849	1	21.00
4042849	2	14.00
4044003	1	49.00
4046146	1	32.00
4047718	2	38.00
4047718	5	26.00
4048581	3	9.00
4048581	4	6.00
4049473	1	24.00
4050246	1	4.00
4053670	1	16.00
4053670	6	17.00
4053670	7	45.00
4057986	1	34.00
4057986	6	44.00
4060806	4	45.00
4065863	3	19.00
4065863	5	13.00
4074789	1	2.00
4074849	3	4.00
4074849	4	13.00
4080967	1	49.00
4080967	4	48.00
4080967	6	14.00
4081094	6	19.00
4084229	2	25.00
4084229	4	20.00
4084229	5	12.00
4084449	2	44.00
4084449	5	46.00
4096581	1	30.00
4096581	4	45.00
4096581	5	15.00
4098726	2	14.00
4099079	2	50.00
4099079	3	44.00
4099079	6	43.00
4100869	1	28.00
4105056	1	8.00
4105314	1	35.00
4105314	2	43.00
4107686	1	49.00
4111361	2	47.00
4111361	3	32.00
4111361	5	8.00
4130659	5	19.00
4130758	1	30.00
4134592	3	50.00
4134592	6	43.00
4138343	2	28.00
4143873	2	3.00
4144354	2	6.00
4150116	5	22.00
4150212	3	49.00
4150212	7	12.00
4152002	2	8.00
4161254	4	39.00
4165122	4	38.00
4171297	1	15.00
4171297	3	6.00
4174369	3	12.00
4174369	4	4.00
4185729	2	38.00
4186051	2	17.00
4186051	4	16.00
4186051	6	30.00
4187779	3	18.00
4191362	4	39.00
4191750	1	32.00
4191750	4	9.00
4194178	3	11.00
4195814	1	13.00
4197767	4	50.00
4206370	5	7.00
4211522	2	6.00
4212931	1	44.00
4212931	2	11.00
4222693	1	29.00
4222693	3	4.00
4222727	5	17.00
4224484	2	40.00
4224484	3	4.00
4225063	3	49.00
